94.1488 105.906 93.3809 105.224 92.7793 104.69 92.3472 104.307 92.0869 104.077 98.0612 96.0833 101.98 100.08 158.795 161.839 156.205 159.298 8.94427 14.4222 5.65685 12.6491 4 12 8 0 8.94427 4 11.3137 8 169.753 174.402 172.047 25.6125 14.4222 23.3238 16.9706 20 30.4631 16.9706 
88.8144 100.717 88.3629 100.319 88.0909 100.08 88 100 88.0909 100.08 92.7793 92.0869 96.7471 96.0833 150.572 153.675 148.054 151.208 8 8 8.94427 8.94427 11.3137 11.3137 4 8.94427 0 8 4 8.94427 160.897 165.602 163.218 17.8885 5.65685 16.4924 8.94427 12.6491 37.7359 25.6125 
90.2441 101.98 89.4427 101.272 88.8144 100.717 88.3629 100.319 88.0909 100.08 94.1488 92.0869 98.0612 96.0833 155.795 158.795 153.154 156.205 11.3137 11.3137 8.94427 8.94427 8 8 8.94427 4 8 0 8.94427 4 167.523 172.047 169.753 22.6274 12.6491 20 14.4222 16.9706 34.176 20 
84.8528 96.7471 84.3801 96.3328 84.0952 96.0833 84 96 84.0952 96.0833 88.8144 88.0909 92.7793 92.0869 147.513 150.572 144.941 148.054 12 4 12.6491 5.65685 14.4222 8.94427 8 11.3137 4 8.94427 0 8 158.644 163.218 160.897 14.4222 4 12.6491 5.65685 8.94427 41.1825 28.2843 
86.3481 98.0612 85.5102 97.3242 84.8528 96.7471 84.3801 96.3328 84.0952 96.0833 90.2441 88.0909 94.1488 92.0869 152.84 155.795 150.147 153.154 14.4222 8.94427 12.6491 5.65685 12 4 11.3137 8 8.94427 4 8 0 165.36 169.753 167.523 20 12 16.9706 12.6491 14.4222 37.9473 23.3238 
120.067 120.266 124.064 124.258 128.062 128.25 132.061 132.242 136.059 136.235 120 136 120.067 136.059 43.2666 45.607 46.6476 48.8262 165.602 156.461 168.808 159.85 172.047 163.267 163.218 169.753 160.897 167.523 158.644 165.36 0 8 4 145.437 155.332 148.862 153.101 150.944 196.163 186.462 
120.599 120 124.579 124 128.561 128 132.544 132 136.528 136 120.266 136.235 120.067 136.059 39.3954 41.1825 43.0813 44.7214 170.552 160.897 173.666 164.195 176.816 167.523 168.048 174.402 165.602 172.047 163.218 169.753 8 0 4 149.773 160 153.101 157.632 155.332 201.316 191.207 
120.266 120.067 124.258 124.064 128.25 128.062 132.242 132.061 136.235 136.059 120.067 136.059 120 136 41.1825 43.2666 44.7214 46.6476 168.048 158.644 171.207 161.988 174.402 165.36 165.602 172.047 163.218 169.753 160.897 167.523 4 4 0 147.567 157.632 150.944 155.332 153.101 198.716 188.807 
72.111 84.0952 72 84 72.111 84.0952 72.4431 84.3801 72.9932 84.8528 76.1052 76.9415 80.0999 80.895 133.207 136.235 130.599 133.686 25.2982 11.3137 26.8328 14.4222 28.8444 17.8885 21.5407 25.6125 17.8885 22.6274 14.4222 20 145.437 149.773 147.567 0 12.6491 4 8.94427 5.65685 55.5698 42.5206 
84.3801 96.3328 84.0952 96.0833 84 96 84.0952 96.0833 84.3801 96.3328 88.3629 88.3629 92.3472 92.3472 144.941 148.054 142.436 145.602 12.6491 5.65685 14.4222 8.94427 16.9706 12.6491 8.94427 14.4222 5.65685 12.6491 4 12 155.332 160 157.632 12.6491 0 12 4 8 43.2666 31.241 
72.4431 84.3801 72.111 84.0952 72 84 72.111 84.0952 72.4431 84.3801 76.4199 76.4199 80.399 80.399 135.882 138.852 133.207 136.235 24.3311 8.94427 25.2982 11.3137 26.8328 14.4222 20.3961 23.3238 16.4924 20 12.6491 16.9706 148.862 153.101 150.944 4 12 0 8 4 53.6656 40 
80.399 92.3472 80.0999 92.0869 80 92 80.0999 92.0869 80.399 92.3472 84.3801 84.3801 88.3629 88.3629 141.873 144.941 139.313 142.436 16.4924 4 17.8885 8 20 12 12.6491 16.9706 8.94427 14.4222 5.65685 12.6491 153.101 157.632 155.332 8.94427 4 8 0 4 46.6476 33.9411 
76.4199 88.3629 76.1052 88.0909 76 88 76.1052 88.0909 76.4199 88.3629 80.399 80.399 84.3801 84.3801 138.852 141.873 136.235 139.313 20.3961 5.65685 21.5407 8.94427 23.3238 12.6491 16.4924 20 12.6491 16.9706 8.94427 14.4222 150.944 155.332 153.101 5.65685 8 4 4 0 50.1199 36.8782 
124.193 135.823 123.223 134.937 122.376 134.164 121.655 133.507 121.062 132.966 128.062 125.028 131.939 128.996 188.043 191.207 185.602 188.807 31.241 44.7214 28.8444 43.0813 26.8328 41.7612 34.4093 30.4631 37.7359 34.176 41.1825 37.9473 196.163 201.316 198.716 55.5698 43.2666 53.6656 46.6476 50.1199 0 16 
108.812 120.333 107.703 119.331 106.733 118.457 105.906 117.712 105.224 117.098 112.641 109.179 116.482 113.137 175.727 178.751 173.113 176.182 21.5407 31.241 17.8885 28.8444 14.4222 26.8328 23.3238 16.9706 25.6125 20 28.2843 23.3238 186.462 191.207 188.807 42.5206 31.241 40 33.9411 36.8782 16 0 
