44.1814 48.1664 52.1536 56.1427 60.1332 136.059 139.714 143.388 147.078 4 0 5.65685 4 8.94427 8 12.6491 12 16.4924 16 95.0789 102.84 98.9545 110.635 109.179 114.543 113.137 118.457 117.098 122.376 121.062 109.836 121.655 100.08 112.071 100 112 100.08 112.071 100.319 112.285 104.077 104.307 108.074 108.296 35.7771 28.8444 34.176 26.8328 32.249 30.4631 138.101 142.042 145.986 149.933 127.122 125.603 131.027 129.553 134.937 133.507 138.852 137.463 126.301 118.457 126.301 117.712 125.603 122.376 121.655 103.769 114.543 105.679 116.276 107.703 118.119 107.331 111.14 110.923 114.612 99.0353 
40 44 48 52 56 130.782 134.462 138.159 141.873 4 5.65685 0 4 4 5.65685 8 8.94427 12 12.6491 100 107.703 103.846 105.906 104.69 109.836 108.665 113.772 112.641 117.712 116.619 105.224 117.098 104.307 116.276 104.077 116.069 104 116 104.077 116.069 108.296 108.074 112.285 112.071 34.4093 28.2843 32.249 25.6125 31.241 28.8444 133.507 137.463 141.421 145.382 122.376 121.062 126.301 125.028 130.231 128.996 134.164 132.966 121.655 123.223 131.027 122.376 130.231 127.122 126.301 105.603 116.619 107.331 118.186 109.179 119.867 109.252 112.712 112.925 116.276 99.3579 
40.1995 44.1814 48.1664 52.1536 56.1427 132.424 136.059 139.714 143.388 5.65685 4 4 0 5.65685 4 8.94427 8 12.6491 12 96.1665 103.846 100 106.733 105.224 110.635 109.179 114.543 113.137 118.457 117.098 105.906 117.712 100.319 112.285 100.08 112.071 100 112 100.08 112.071 104.307 104.077 108.296 108.074 37.7359 31.241 35.7771 28.8444 34.4093 32.249 134.164 138.101 142.042 145.986 123.223 121.655 127.122 125.603 131.027 129.553 134.937 133.507 122.376 119.331 127.122 118.457 126.301 123.223 122.376 101.98 112.925 103.769 114.543 105.679 116.276 105.603 109.179 109.252 112.712 96.3328 
36 40 44 48 52 127.122 130.782 134.462 138.159 8 8.94427 4 5.65685 0 4 4 5.65685 8 8.94427 101.193 108.812 104.995 101.98 100.717 105.906 104.69 109.836 108.665 113.772 112.641 101.272 113.137 104.69 116.619 104.307 116.276 104.077 116.069 104 116 108.665 108 112.641 112 36.8782 31.241 34.4093 28.2843 33.9411 31.241 129.553 133.507 137.463 141.421 118.457 117.098 122.376 121.062 126.301 125.028 130.231 128.996 117.712 124.193 131.939 123.223 131.027 128.062 127.122 104 115.169 105.603 116.619 107.331 118.186 107.703 110.923 111.427 114.543 96.8297 
36.2215 40.1995 44.1814 48.1664 52.1536 128.81 132.424 136.059 139.714 8.94427 8 5.65685 4 4 0 5.65685 4 8.94427 8 97.4064 104.995 101.193 102.84 101.272 106.733 105.224 110.635 109.179 114.543 113.137 101.98 113.772 100.717 112.641 100.319 112.285 100.08 112.071 100 112 104.69 104 108.665 108 40 33.9411 37.7359 31.241 36.8782 34.4093 130.231 134.164 138.101 142.042 119.331 117.712 123.223 121.655 127.122 125.603 131.027 129.553 118.457 120.333 128.062 119.331 127.122 124.193 123.223 100.319 111.427 101.98 112.925 103.769 114.543 104 107.331 107.703 110.923 93.723 
32 36 40 44 48 123.483 127.122 130.782 134.462 12 12.6491 8 8.94427 4 5.65685 0 4 4 5.65685 102.528 110.055 106.283 98.0612 96.7471 101.98 100.717 105.906 104.69 109.836 108.665 97.3242 109.179 105.224 117.098 104.69 116.619 104.307 116.276 104.077 116.069 109.179 108.074 113.137 112.071 39.598 34.4093 36.8782 31.241 36.8782 33.9411 125.603 129.553 133.507 137.463 114.543 113.137 118.457 117.098 122.376 121.062 126.301 125.028 113.772 125.284 132.966 124.193 131.939 129.12 128.062 102.528 113.842 104 115.169 105.603 116.619 106.283 109.252 110.055 112.925 94.4034 
32.249 36.2215 40.1995 44.1814 48.1664 125.22 128.81 132.424 136.059 12.6491 12 8.94427 8 5.65685 4 4 0 5.65685 4 98.7927 106.283 102.528 98.9545 97.3242 102.84 101.272 106.733 105.224 110.635 109.179 98.0612 109.836 101.272 113.137 100.717 112.641 100.319 112.285 100.08 112.071 105.224 104.077 109.179 108.074 42.5206 36.8782 40 33.9411 39.598 36.8782 126.301 130.231 134.164 138.101 115.447 113.772 119.331 117.712 123.223 121.655 127.122 125.603 114.543 121.458 129.12 120.333 128.062 125.284 124.193 98.7927 110.055 100.319 111.427 101.98 112.925 102.528 105.603 106.283 109.252 91.214 
28 32 36 40 44 119.867 123.483 127.122 130.782 16 16.4924 12 12.6491 8 8.94427 4 5.65685 0 4 104 111.427 107.703 94.1488 92.7793 98.0612 96.7471 101.98 100.717 105.906 104.69 93.3809 105.224 105.906 117.712 105.224 117.098 104.69 116.619 104.307 116.276 109.836 108.296 113.772 112.285 42.5206 37.7359 39.598 34.4093 40 36.8782 121.655 125.603 129.553 133.507 110.635 109.179 114.543 113.137 118.457 117.098 122.376 121.062 109.836 126.491 134.104 125.284 132.966 130.292 129.12 101.193 112.641 102.528 113.842 104 115.169 104.995 107.703 108.812 111.427 92.0869 
28.2843 32.249 36.2215 40.1995 44.1814 121.655 125.22 128.81 132.424 16.4924 16 12.6491 12 8.94427 8 5.65685 4 4 0 100.319 107.703 104 95.0789 93.3809 98.9545 97.3242 102.84 101.272 106.733 105.224 94.1488 105.906 101.98 113.772 101.272 113.137 100.717 112.641 100.319 112.285 105.906 104.307 109.836 108.296 45.2548 40 42.5206 36.8782 42.5206 39.598 122.376 126.301 130.231 134.164 111.571 109.836 115.447 113.772 119.331 117.712 123.223 121.655 110.635 122.703 130.292 121.458 129.12 126.491 125.284 97.4064 108.812 98.7927 110.055 100.319 111.427 101.193 104 104.995 107.703 88.8144 
117.644 120 122.442 124.964 127.562 209.304 212.151 215.035 217.954 98.9545 95.0789 100 96.1665 101.193 97.4064 102.528 98.7927 104 100.319 0 8 4 175.727 170.552 178.751 173.666 181.813 176.816 184.911 180 173.113 182.428 21.5407 28.2843 25.2982 31.241 29.1204 34.4093 32.9848 37.7359 23.3238 34.176 25.6125 35.7771 124.258 116.276 124.579 116.619 120.266 120.599 197.626 200.878 204.157 207.461 190.536 185.602 193.659 188.807 196.815 192.042 200 195.305 188.043 24 32 24.3311 32.249 28 28.2843 72 72.9932 76 76.9415 80 80.895 72.111 80.0999 72.4431 80.399 94.1488 
124.258 126.491 128.81 131.21 133.686 215.035 217.807 220.617 223.464 106.733 102.84 107.703 103.846 108.812 104.995 110.055 106.283 111.427 107.703 8 0 4 181.108 175.727 184.043 178.751 187.019 181.813 190.032 184.911 178.393 187.446 20 23.3238 24 26.8328 28 30.4631 32 34.176 20.3961 32.249 21.5407 32.9848 132.242 124.258 132.544 124.579 128.25 128.561 202.425 205.602 208.806 212.038 195.673 190.536 198.716 193.659 201.792 196.815 204.9 200 193.08 16 24 16.4924 24.3311 20 20.3961 72.4431 72.111 76.4199 76.1052 80.399 80.0999 72.111 80.0999 72 80 96.1665 
120.93 123.223 125.603 128.062 130.599 212.151 214.96 217.807 220.69 102.84 98.9545 103.846 100 104.995 101.193 106.283 102.528 107.703 104 4 4 0 178.393 173.113 181.373 176.182 184.391 179.287 187.446 182.428 175.727 184.911 20.3961 25.6125 24.3311 28.8444 28.2843 32.249 32.249 35.7771 21.5407 32.9848 23.3238 34.176 128.25 120.266 128.561 120.599 124.258 124.579 200 203.214 206.456 209.724 193.08 188.043 196.163 191.207 199.279 194.402 202.425 197.626 190.536 20 28 20.3961 28.2843 24 24.3311 72.111 72.4431 76.1052 76.4199 80.0999 80.399 72 80 72.111 80.0999 95.0789 
67.0522 63.2456 59.4643 55.7136 52 35.7771 37.7359 40 42.5206 109.836 110.635 105.906 106.733 101.98 102.84 98.0612 98.9545 94.1488 95.0789 175.727 181.108 178.393 0 8 4 8.94427 8 11.3137 12 14.4222 4 12.6491 167.093 176.182 164.438 173.666 161.839 171.207 159.298 168.808 170.082 162.432 173.113 165.602 124.258 124 120.266 120 124.064 120.067 28 32 36 40 16.4924 16.4924 20.3961 20.3961 24.3311 24.3311 28.2843 28.2843 16 192.416 198.313 189.694 195.673 195.346 192.666 130.599 141.365 128.81 139.714 127.122 138.159 134.164 130.782 137.753 134.462 104 
65.1153 61.1882 57.2713 53.3667 49.4773 43.0813 44.7214 46.6476 48.8262 108.665 109.179 104.69 105.224 100.717 101.272 96.7471 97.3242 92.7793 93.3809 170.552 175.727 173.113 8 0 8.94427 4 11.3137 8 14.4222 12 4 12.6491 161.245 170.082 158.493 167.475 155.795 164.924 153.154 162.432 164.146 156.205 167.093 159.298 125.028 124.258 121.062 120.266 124.579 120.599 29.1204 32.9848 36.8782 40.7922 20 16.4924 23.3238 20.3961 26.8328 24.3311 30.4631 28.2843 17.8885 186.676 192.416 183.87 189.694 189.526 186.762 123.548 134.164 121.655 132.424 119.867 130.782 127.059 123.483 130.599 127.122 96.6644 
70.8802 67.0522 63.2456 59.4643 55.7136 34.176 35.7771 37.7359 40 113.772 114.543 109.836 110.635 105.906 106.733 101.98 102.84 98.0612 98.9545 178.751 184.043 181.373 4 8.94427 0 8 4 8.94427 8 11.3137 5.65685 8.94427 169.8 178.751 167.093 176.182 164.438 173.666 161.839 171.207 172.743 164.924 175.727 168.048 128.25 128 124.258 124 128.062 124.064 24 28 32 36 12.6491 12.6491 16.4924 16.4924 20.3961 20.3961 24.3311 24.3311 12 195.182 200.998 192.416 198.313 198.071 195.346 132.484 143.108 130.599 141.365 128.81 139.714 136 132.424 139.542 136.059 105.603 
69.0507 65.1153 61.1882 57.2713 53.3667 41.7612 43.0813 44.7214 46.6476 112.641 113.137 108.665 109.179 104.69 105.224 100.717 101.272 96.7471 97.3242 173.666 178.751 176.182 8.94427 4 8 0 8.94427 4 11.3137 8 5.65685 8.94427 164.049 172.743 161.245 170.082 158.493 167.475 155.795 164.924 166.901 158.795 169.8 161.839 128.996 128.25 125.028 124.258 128.561 124.579 25.2982 29.1204 32.9848 36.8782 16.9706 12.6491 20 16.4924 23.3238 20.3961 26.8328 24.3311 14.4222 189.526 195.182 186.676 192.416 192.333 189.526 125.539 136 123.548 134.164 121.655 132.424 128.996 125.22 132.484 128.81 98.387 
74.7262 70.8802 67.0522 63.2456 59.4643 32.9848 34.176 35.7771 37.7359 117.712 118.457 113.772 114.543 109.836 110.635 105.906 106.733 101.98 102.84 181.813 187.019 184.391 8 11.3137 4 8.94427 0 8 4 8.94427 8.94427 5.65685 172.557 181.373 169.8 178.751 167.093 176.182 164.438 173.666 175.454 167.475 178.393 170.552 132.242 132 128.25 128 132.061 128.062 20 24 28 32 8.94427 8.94427 12.6491 12.6491 16.4924 16.4924 20.3961 20.3961 8 197.99 203.725 195.182 200.998 200.838 198.071 134.462 144.941 132.484 143.108 130.599 141.365 137.928 134.164 141.421 137.753 107.331 
72.9932 69.0507 65.1153 61.1882 57.2713 40.7922 41.7612 43.0813 44.7214 116.619 117.098 112.641 113.137 108.665 109.179 104.69 105.224 100.717 101.272 176.816 181.813 179.287 11.3137 8 8.94427 4 8 0 8.94427 4 8.94427 5.65685 166.901 175.454 164.049 172.743 161.245 170.082 158.493 167.475 169.706 161.443 172.557 164.438 132.966 132.242 128.996 128.25 132.544 128.561 21.5407 25.2982 29.1204 32.9848 14.4222 8.94427 16.9706 12.6491 20 16.4924 23.3238 20.3961 11.3137 192.416 197.99 189.526 195.182 195.182 192.333 127.624 137.928 125.539 136 123.548 134.164 131.027 127.059 134.462 130.599 100.24 
78.5875 74.7262 70.8802 67.0522 63.2456 32.249 32.9848 34.176 35.7771 121.655 122.376 117.712 118.457 113.772 114.543 109.836 110.635 105.906 106.733 184.911 190.032 187.446 12 14.4222 8 11.3137 4 8.94427 0 8 12.6491 4 175.362 184.043 172.557 181.373 169.8 178.751 167.093 176.182 178.213 170.082 181.108 173.113 136.235 136 132.242 132 136.059 132.061 16 20 24 28 5.65685 5.65685 8.94427 8.94427 12.6491 12.6491 16.4924 16.4924 4 200.838 206.495 197.99 203.725 203.647 200.838 136.528 146.86 134.462 144.941 132.484 143.108 139.943 136 143.388 139.542 109.179 
76.9415 72.9932 69.0507 65.1153 61.1882 40.1995 40.7922 41.7612 43.0813 120.599 121.062 116.619 117.098 112.641 113.137 108.665 109.179 104.69 105.224 180 184.911 182.428 14.4222 12 11.3137 8 8.94427 4 8 0 12.6491 4 169.8 178.213 166.901 175.454 164.049 172.743 161.245 170.082 172.557 164.146 175.362 167.093 136.938 136.235 132.966 132.242 136.528 132.544 17.8885 21.5407 25.2982 29.1204 12.6491 5.65685 14.4222 8.94427 16.9706 12.6491 20 16.4924 8.94427 195.346 200.838 192.416 197.99 198.071 195.182 129.8 139.943 127.624 137.928 125.539 136 133.147 128.996 136.528 132.484 102.215 
65.9697 62.0967 58.2409 54.4059 50.5964 39.3954 41.1825 43.2666 45.607 109.179 109.836 105.224 105.906 101.272 101.98 97.3242 98.0612 93.3809 94.1488 173.113 178.393 175.727 4 4 5.65685 5.65685 8.94427 8.94427 12.6491 12.6491 0 12 164.146 173.113 161.443 170.552 158.795 168.048 156.205 165.602 167.093 159.298 170.082 162.432 124.579 124.064 120.599 120.067 124.258 120.266 28.2843 32.249 36.2215 40.1995 17.8885 16 21.5407 20 25.2982 24 29.1204 28 16.4924 189.526 195.346 186.762 192.666 192.416 189.694 127.059 137.753 125.22 136.059 123.483 134.462 130.599 127.122 134.164 130.782 100.319 
77.666 73.7564 69.857 65.9697 62.0967 36.2215 36.8782 37.9473 39.3954 121.062 121.655 117.098 117.712 113.137 113.772 109.179 109.836 105.224 105.906 182.428 187.446 184.911 12.6491 12.6491 8.94427 8.94427 5.65685 5.65685 4 4 12 0 172.557 181.108 169.706 178.393 166.901 175.727 164.146 173.113 175.362 167.093 178.213 170.082 136.528 136.059 132.544 132.061 136.235 132.242 16.4924 20.3961 24.3311 28.2843 8.94427 4 11.3137 8 14.4222 12 17.8885 16 5.65685 198.071 203.647 195.182 200.838 200.838 197.99 133.147 143.388 131.027 141.421 128.996 139.542 136.528 132.484 139.943 136 105.679 
114.543 116.276 118.119 120.067 122.115 201.792 204.353 206.959 209.609 104.077 100.08 104.307 100.319 104.69 100.717 105.224 101.272 105.906 101.98 21.5407 20 20.3961 167.093 161.245 169.8 164.049 172.557 166.901 175.362 169.8 164.146 172.557 0 12 4 12.6491 8 14.4222 12 16.9706 4 12.6491 8 14.4222 132.544 124.579 132.242 124.258 128.561 128.25 187.019 190.032 193.08 196.163 181.019 175.454 183.87 178.393 186.762 181.373 189.694 184.391 178.213 25.6125 31.241 22.6274 28.8444 28.2843 25.6125 52.6118 52.1536 56.5685 56.1427 60.531 60.1332 52.1536 60.1332 52 60 77.2528 
125.539 127.122 128.81 130.599 132.484 211.206 213.654 216.148 218.687 116.069 112.071 116.276 112.285 116.619 112.641 117.098 113.137 117.712 113.772 28.2843 23.3238 25.6125 176.182 170.082 178.751 172.743 181.373 175.454 184.043 178.213 173.113 181.108 12 0 12.6491 4 14.4222 8 16.9706 12 8 14.4222 4 12.6491 144.499 136.528 144.222 136.235 140.513 140.228 195.182 198.071 200.998 203.961 189.694 183.87 192.416 186.676 195.182 189.526 197.99 192.416 186.762 20.3961 23.3238 16.4924 20 21.5407 17.8885 55.7136 52.6118 59.4643 56.5685 63.2456 60.531 54.4059 62.0967 53.3667 61.1882 82.365 
112.925 114.543 116.276 118.119 120.067 199.279 201.792 204.353 206.959 104 100 104.077 100.08 104.307 100.319 104.69 100.717 105.224 101.272 25.2982 24 24.3311 164.438 158.493 167.093 161.245 169.8 164.049 172.557 166.901 161.443 169.706 4 12.6491 0 12 4 12.6491 8 14.4222 5.65685 8.94427 8.94427 11.3137 132.966 125.028 132.544 124.579 128.996 128.561 184.043 187.019 190.032 193.08 178.213 172.557 181.019 175.454 183.87 178.393 186.762 181.373 175.362 28.8444 33.9411 25.6125 31.241 31.241 28.2843 48.6621 48.1664 52.6118 52.1536 56.5685 56.1427 48.1664 56.1427 48 56 73.5391 
124.064 125.539 127.122 128.81 130.599 208.806 211.206 213.654 216.148 116 112 116.069 112.071 116.276 112.285 116.619 112.641 117.098 113.137 31.241 26.8328 28.8444 173.666 167.475 176.182 170.082 178.751 172.743 181.373 175.454 170.552 178.393 12.6491 4 12 0 12.6491 4 14.4222 8 8.94427 11.3137 5.65685 8.94427 144.886 136.938 144.499 136.528 140.911 140.513 192.333 195.182 198.071 200.998 187.019 181.108 189.694 183.87 192.416 186.676 195.182 189.526 184.043 24.3311 26.8328 20.3961 23.3238 25.2982 21.5407 52 48.6621 55.7136 52.6118 59.4643 56.5685 50.5964 58.2409 49.4773 57.2713 78.8923 
111.427 112.925 114.543 116.276 118.119 196.815 199.279 201.792 204.353 104.077 100.08 104 100 104.077 100.08 104.307 100.319 104.69 100.717 29.1204 28 28.2843 161.839 155.795 164.438 158.493 167.093 161.245 169.8 164.049 158.795 166.901 8 14.4222 4 12.6491 0 12 4 12.6491 8.94427 5.65685 11.3137 8.94427 133.507 125.603 132.966 125.028 129.553 128.996 181.108 184.043 187.019 190.032 175.454 169.706 178.213 172.557 181.019 175.454 183.87 178.393 172.557 32.249 36.8782 28.8444 33.9411 34.4093 31.241 44.7214 44.1814 48.6621 48.1664 52.6118 52.1536 44.1814 52.1536 44 52 69.857 
122.703 124.064 125.539 127.122 128.81 206.456 208.806 211.206 213.654 116.069 112.071 116 112 116.069 112.071 116.276 112.285 116.619 112.641 34.4093 30.4631 32.249 171.207 164.924 173.666 167.475 176.182 170.082 178.751 172.743 168.048 175.727 14.4222 8 12.6491 4 12 0 12.6491 4 11.3137 8.94427 8.94427 5.65685 145.382 137.463 144.886 136.938 141.421 140.911 189.526 192.333 195.182 198.071 184.391 178.393 187.019 181.108 189.694 183.87 192.416 186.676 181.373 28.2843 30.4631 24.3311 26.8328 29.1204 25.2982 48.3322 44.7214 52 48.6621 55.7136 52.6118 46.8188 54.4059 45.607 53.3667 75.4718 
110.055 111.427 112.925 114.543 116.276 194.402 196.815 199.279 201.792 104.307 100.319 104.077 100.08 104 100 104.077 100.08 104.307 100.319 32.9848 32 32.249 159.298 153.154 161.839 155.795 164.438 158.493 167.093 161.245 156.205 164.146 12 16.9706 8 14.4222 4 12.6491 0 12 12.6491 4 14.4222 8 134.164 126.301 133.507 125.603 130.231 129.553 178.213 181.108 184.043 187.019 172.743 166.901 175.454 169.706 178.213 172.557 181.019 175.454 169.8 35.7771 40 32.249 36.8782 37.7359 34.4093 40.7922 40.1995 44.7214 44.1814 48.6621 48.1664 40.1995 48.1664 40 48 66.2118 
121.458 122.703 124.064 125.539 127.122 204.157 206.456 208.806 211.206 116.276 112.285 116.069 112.071 116 112 116.069 112.071 116.276 112.285 37.7359 34.176 35.7771 168.808 162.432 171.207 164.924 173.666 167.475 176.182 170.082 165.602 173.113 16.9706 12 14.4222 8 12.6491 4 12 0 14.4222 8 12.6491 4 145.986 138.101 145.382 137.463 142.042 141.421 186.762 189.526 192.333 195.182 181.813 175.727 184.391 178.393 187.019 181.108 189.694 183.87 178.751 32.249 34.176 28.2843 30.4631 32.9848 29.1204 44.7214 40.7922 48.3322 44.7214 52 48.6621 43.0813 50.5964 41.7612 49.4773 72.111 
118.186 119.867 121.655 123.548 125.539 204.9 207.422 209.99 212.603 108.074 104.077 108.296 104.307 108.665 104.69 109.179 105.224 109.836 105.906 23.3238 20.3961 21.5407 170.082 164.146 172.743 166.901 175.454 169.706 178.213 172.557 167.093 175.362 4 8 5.65685 8.94427 8.94427 11.3137 12.6491 14.4222 0 12 4 12.6491 136.528 128.561 136.235 128.25 132.544 132.242 189.694 192.666 195.673 198.716 183.87 178.213 186.676 181.108 189.526 184.043 192.416 187.019 181.019 23.3238 28.2843 20 25.6125 25.6125 22.6274 53.3667 52 57.2713 56 61.1882 60 52.6118 60.531 52.1536 60.1332 78.7909 
113.842 115.169 116.619 118.186 119.867 197.626 200 202.425 204.9 108.296 104.307 108.074 104.077 108 104 108.074 104.077 108.296 104.307 34.176 32.249 32.9848 162.432 156.205 164.924 158.795 167.475 161.443 170.082 164.146 159.298 167.093 12.6491 14.4222 8.94427 11.3137 5.65685 8.94427 4 8 12 0 12.6491 4 138.101 130.231 137.463 129.553 134.164 133.507 181.019 183.87 186.762 189.694 175.727 169.8 178.393 172.557 181.108 175.362 183.87 178.213 172.743 34.176 37.7359 30.4631 34.4093 35.7771 32.249 41.7612 40 45.607 44 49.4773 48 40.7922 48.6621 40.1995 48.1664 68 
121.852 123.483 125.22 127.059 128.996 208.038 210.523 213.054 215.629 112.071 108.074 112.285 108.296 112.641 108.665 113.137 109.179 113.772 109.836 25.6125 21.5407 23.3238 173.113 167.093 175.727 169.8 178.393 172.557 181.108 175.362 170.082 178.213 8 4 8.94427 5.65685 11.3137 8.94427 14.4222 12.6491 4 12.6491 0 12 140.513 132.544 140.228 132.242 136.528 136.235 192.416 195.346 198.313 201.316 186.762 181.019 189.526 183.87 192.333 186.762 195.182 189.694 183.87 21.5407 25.6125 17.8885 22.6274 23.3238 20 54.4059 52.1536 58.2409 56.1427 62.0967 60.1332 53.3667 61.1882 52.6118 60.531 80.4984 
